Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
1.03785,0,0,0,0,0.395635,-0.835147,0.637998,-0.170166,0.1,0,0,0,-1.89959,4.17119,-3.24166,0.873074,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.88027,0.03,0.0451633,0.0210551,0.0011461,0.359722,-0.453802,0.199018,-0.0300061,-2.1147e-05,-0.0795154,0.0149854,0.0194831,0.058268,-0.0729313,0.0290433,-0.00399319,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46901,0.32941,0.122749,-0.00435757,-0.00439098,0.851425,-1.42916,0.823335,-0.161713,-0.00112443,0.035152,-0.0127687,-0.00627433,-0.28776,0.434308,-0.23274,0.0434619,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.56022,0.5613,0.019508,-0.0242758,0.000846548,-0.368308,0.551723,-0.288856,0.0521231,-0.0631932,-0.0749269,-0.0122196,0.0028918,-0.829731,1.27487,-0.68022,0.124454,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54063,0.460647,-0.0591085,-0.000527224,0.00155222,-0.543919,0.844383,-0.456379,0.0846178,-0.340063,-0.0915789,0.0034068,0.000671446,-0.725829,1.13839,-0.618295,0.114979,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49705,0.279107,-0.0668295,-0.0058458,-0.000965581,-0.952863,1.516,-0.839627,0.159694,-0.578184,-0.0627555,0.00546885,0.000300144,-0.43549,0.714339,-0.4027,0.0774835,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50478,0.0156845,-0.103077,-0.00172688,0.00194011,-0.946708,1.52649,-0.850482,0.162086,-0.702243,-0.0117051,0.0128149,0.00124002,0.402835,-0.611989,0.328587,-0.0610953,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54697,-0.255607,-0.0625457,0.0096017,-0.00169527,-0.5119,0.781186,-0.417627,0.0768171,-0.595384,0.082378,0.0113357,-0.00332194,0.762899,-1.20469,0.654623,-0.121507,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55452,-0.441474,-0.086268,-0.0128635,0.00126021,-0.862747,1.34685,-0.72511,0.133549,-0.361277,0.0351609,-0.019411,0.00152339,0.0478768,-0.0620649,0.0314535,-0.00568125,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5816,-0.716448,-0.0577196,0.0224027,0.00125467,0.0486547,-0.0593656,0.0253798,-0.00380752,-0.312403,0.0450532,0.0224811,0.00136406,0.848399,-1.27764,0.668429,-0.120095,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.47807,-0.726805,0.025048,0.000744263,-0.00160337,0.315545,-0.503618,0.281942,-0.0542903,-0.0255793,0.112096,-0.00564244,-0.0022185,1.04504,-1.70395,0.963968,-0.186807,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5147,-0.636978,0.045247,0.00949766,0.000772497,0.753032,-1.18158,0.645703,-0.121224,0.260104,0.0828688,-0.00124178,-0.00045952,0.656111,-1.06051,0.589488,-0.111893,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50158,-0.420464,0.0903635,0.0031135,-0.000764956,1.02906,-1.64122,0.909717,-0.172959,0.451618,0.0257945,-0.0162093,0.000494084,-0.111572,0.173589,-0.0935393,0.0173649,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53618,-0.126609,0.1018,0.00102152,-0.000521779,0.931947,-1.46263,0.795239,-0.148109,0.440081,-0.00902306,0.00445857,0.000305587,-0.0517312,0.0702219,-0.0357865,0.00643334,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51689,0.168498,0.0829251,-0.00727702,-0.000559109,0.563643,-0.904899,0.501542,-0.0950269,0.410079,-0.0330722,-0.0145602,-0.00114187,-0.769209,1.2,-0.652753,0.122096,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5042,0.346356,0.0355919,-0.00791583,-0.00016354,0.0748299,-0.137198,0.0818139,-0.0162652,0.191379,-0.0997843,-0.00314663,0.00188773,-1.03814,1.66161,-0.922283,0.17539,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.54088,0.372278,-0.0212121,-0.00991228,0.000357347,-0.447251,0.687588,-0.368635,0.067936,-0.1058,-0.0887779,0.00302173,-0.000560046,-0.795957,1.23795,-0.669032,0.124013,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51808,0.235789,-0.0611582,-0.00344217,0.00020924,-0.730837,1.14754,-0.627442,0.117788,-0.368284,-0.0876642,0.000586265,0.00157103,-0.65686,1.06406,-0.5916,0.112219,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48611,0.0152902,-0.0854925,-0.00355583,0.000889535,-0.919746,1.49331,-0.839523,0.16164,-0.559912,-0.0151439,0.0215994,0.000421618,0.496534,-0.777331,0.426498,-0.080736,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55092,-0.234298,-0.0700688,0.00716257,-0.00016825,-0.49031,0.759605,-0.408892,0.0754521,-0.44416,0.0742933,0.00473711,-0.00206928,0.704532,-1.09077,0.586419,-0.108068,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49688,-0.40898,-0.0552701,-0.000772416,0.000829875,-0.445622,0.735482,-0.415439,0.0799909,-0.208186,0.0773701,0.000631596,0.000800211,0.916323,-1.46019,0.809973,-0.154247,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53438,-0.527102,-0.00151763,0.0182137,0.0005658,0.489665,-0.747386,0.399061,-0.0734145,0.0528729,0.0994931,0.00291271,-0.00172056,0.830013,-1.31781,0.721203,-0.134913,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51457,-0.389147,0.0781069,0.00602271,-0.000798534,0.975686,-1.53426,0.84041,-0.158083,0.309131,0.0459918,-0.0181217,-9.30153e-05,-0.0193666,0.0171064,-0.00387438,-2.71852e-05,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.64293,-0.09906,0.113211,0.0033261,-0.00228812,0.64041,-0.954735,0.48927,-0.0856092,0.324057,-0.0161718,-0.00112709,0.000764422,-0.157029,0.221131,-0.110286,0.01899,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.58573,0.17938,0.0399298,-0.0241986,-5.35889e-05,-0.182464,0.262924,-0.132817,0.0232227,0.245391,-0.0501427,-0.0134107,-0.00141736,-0.760016,1.13294,-0.589284,0.105432,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75611,0.137923,-0.040732,-0.000737495,0.00131336,-0.207603,0.279189,-0.131608,0.0213385,-0.0306676,-0.124302,-0.00256318,0.00448989,-0.421001,0.597192,-0.288945,0.0475618,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.60938,-0.00124074,-0.0595424,-0.00594037,0.00100256,-0.414256,0.626757,-0.326637,0.0581877,-0.287422,-0.00388478,0.034252,-0.000819649,0.525057,-0.771186,0.393979,-0.0692231,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.2508,-0.168897,-0.0368767,0.0108717,-0.00100294,-0.480284,0.903858,-0.59818,0.136254,-0.102256,0.0890449,-0.00572257,-0.00329793,1.29431,-2.51186,1.68627,-0.387188,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.55465,-0.246378,-0.047834,-0.0159621,-0.0017439,-0.876729,1.34078,-0.713219,0.130349,0.0744234,0.0462809,-0.00419154,0.00125933,0.353845,-0.547597,0.293967,-0.0540816,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.46112,-0.51952,-0.10641,0.00613564,0.00437343,-0.611519,1.04654,-0.610764,0.121175,0.198288,0.0397017,0.00144868,0.000873433,0.521352,-0.844984,0.478219,-0.0930547,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.75531,-0.686153,0.00818122,0.0279301,-0.000711816,0.389146,-0.522907,0.244868,-0.0394531,0.341419,0.0684136,0.00603088,-0.00115902,0.339537,-0.47031,0.224521,-0.0366525,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48349,-0.472138,0.101971,0.000571197,-0.00224405,1.0665,-1.72886,0.972838,-0.187595,0.545426,0.043694,-0.0135007,-0.000727479,0.0378276,-0.0773182,0.0497305,-0.0104298,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53577,-0.18032,0.0918215,0.000539765,0.00069462,0.917754,-1.43178,0.775955,-0.144238,0.57099,-0.0138578,-0.00233803,0.00133901,-0.146305,0.228132,-0.123881,0.0230621,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49461,0.112219,0.099324,-0.000454027,-0.000868235,0.959083,-1.55118,0.868275,-0.166391,0.523478,-0.018029,-0.00267154,-0.001052,-0.387252,0.60585,-0.332722,0.062982,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53719,0.380183,0.0691616,-0.00857294,-0.00023897,0.400596,-0.636699,0.349036,-0.0653661,0.413619,-0.0631694,-0.0103436,0.000216838,-0.856483,1.32944,-0.717681,0.132992,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49992,0.516702,0.0239092,-0.00591413,1.96392e-07,0.0245298,-0.0538188,0.0345631,-0.00716244,0.149557,-0.0990951,-0.000428304,0.000885438,-1.02277,1.63861,-0.911187,0.173672,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53904,0.526075,-0.0212766,-0.00869331,0.000189777,-0.426734,0.657206,-0.352903,0.065132,-0.143309,-0.0929176,0.00112428,1.75531e-06,-0.831891,1.30071,-0.705292,0.131053,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50675,0.396379,-0.0574993,-0.00337982,5.90362e-05,-0.743439,1.17402,-0.646143,0.122138,-0.41208,-0.0809285,0.00331408,0.000335025,-0.701836,1.12778,-0.626814,0.119239,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.4985,0.180556,-0.0876549,-0.00582596,0.000511618,-1.04481,1.67438,-0.930968,0.177449,-0.616696,-0.048313,0.00854012,0.0010908,-0.116693,0.213061,-0.127061,0.0252929,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.53671,-0.109118,-0.0923102,0.00407251,0.000368148,-0.765828,1.1984,-0.650993,0.121194,-0.654292,0.0298789,0.0136444,-0.00129478,0.540044,-0.841952,0.455299,-0.0844383,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.50886,-0.361252,-0.079266,-0.000838772,-0.000320328,-0.805812,1.28386,-0.709374,0.134349,-0.497396,0.0522062,-0.00469716,-0.000232839,0.445836,-0.703947,0.387922,-0.073396,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48755,-0.598641,-0.0733081,0.00545992,0.0014387,-0.47346,0.786828,-0.448254,0.0870252,-0.353839,0.0593144,0.00848247,0.000707683,0.900041,-1.44325,0.804895,-0.1541,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.51588,-0.732273,-0.00735189,0.0137093,-0.000554187,0.27856,-0.430553,0.232659,-0.0433064,-0.112471,0.093764,0.000972223,-0.000707527,0.967,-1.52966,0.840582,-0.158401,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.49902,-0.662795,0.039813,0.00248618,-7.58019e-05,0.569189,-0.897092,0.494497,-0.0937513,0.1774,0.0958423,-0.000741196,-0.00100297,0.856707,-1.38946,0.777756,-0.148874,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.5881,-0.497785,0.0784769,0.00982342,-0.000378792,0.800089,-1.20752,0.632541,-0.113634,0.417414,0.0478644,-0.0138841,-0.000197878,0.0645937,-0.108423,0.060874,-0.0114576,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.48477,-0.206135,0.098613,-0.00283527,-0.000141332,1.07505,-1.73298,0.971505,-0.18684,0.457902,-0.00824697,-0.002448,0.00120908,-0.124408,0.199132,-0.111459,0.021415,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.23356,0.0897091,0.102922,0.00190725,-0.00167494,-0.00718929,0.00509908,-0.00131079,0.000117353,0.423019,-0.0170918,-0.00478576,-0.00163085,0.00326786,-0.0023193,0.000584256,-4.99839e-05,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.82357,0.337844,0.0365038,-0.0197228,0.00118355,-0.0133584,0.0190481,-0.00847409,0.00126242,0.283046,-0.0857586,-0.0126968,0.00194602,-0.39666,0.526177,-0.241169,0.0378298,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.0378,0.355432,0.00520502,0.00428471,-0.00197822,-0.00291725,0.00116058,-0.000247492,2.69442e-05,-0.0112443,-0.0830127,0.00784405,-0.00162164,-0.00248455,0.00109418,-0.000247005,2.68912e-05,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.04743,0.276961,-0.0924108,-0.0196876,0.0112228,-0.00678825,0.0069927,-0.0024235,0.000262995,-0.294933,-0.12842,-0.00720016,0.0108248,-0.00732176,0.00705477,-0.00241873,0.000262478,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
