Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.280407,-0.448685,0.0651679,0.00200404,0.00123618,55.0145,-470.623,1398.12,-1424.23,0.441441,0.0259482,-0.00455085,-0.00217882,19.6332,-168.752,502.84,-513.264,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,-0.420464,0.0668131,0.00137585,-0.000965683,48.0667,-400.904,1161.19,-1153.2,0.451618,0.0216913,-0.00459036,0.00166501,14.1542,-118.486,343.942,-342.097,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276757,-0.39171,0.0677368,0.00110264,0.000516962,61.39,-532.108,1601.77,-1653.31,0.460174,0.0185186,-0.00374514,-0.00259559,14.4805,-126.746,383.567,-397.239,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.288795,-0.362515,0.0690212,0.001739,-0.00025228,48.5902,-403.691,1164.63,-1152.04,0.467076,0.0129381,-0.00920627,-0.00208546,5.97926,-50.6711,148.054,-147.714,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,-0.332764,0.0700408,0.000509945,-0.00089494,50.0873,-417.867,1210.51,-1202.3,0.47094,0.00547198,-0.00722412,0.00279545,1.76319,-15.4019,45.825,-46.3254,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,-0.302788,0.0702072,3.99048e-05,-0.000144417,58.3719,-499.623,1484.84,-1512.96,0.472133,0.000415782,-0.00509318,0.000529703,-1.61067,13.0454,-37.4804,37.3192,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,-0.272798,0.0701225,-0.000295309,-0.000411961,58.1354,-497.674,1479.18,-1507.28,0.471385,-0.0039703,-0.00544555,-0.000751797,-5.51436,46.3495,-136.234,137.793,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,-0.242923,0.0696382,-0.000774371,-0.000113424,49.445,-412.615,1195.48,-1187.5,0.468644,-0.00892787,-0.00584068,0.000728074,-8.19058,67.7668,-195.275,193.249,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,-0.213307,0.0689971,-0.000738177,-0.000170804,57.0471,-488.413,1451.75,-1479.4,0.463861,-0.0131905,-0.00405915,0.00108414,-12.456,106.069,-314.282,319.594,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,-0.183983,0.0682051,-0.00104337,0.000167093,48.3676,-403.635,1169.47,-1161.68,0.457526,-0.0164412,-0.00388399,-0.000485313,-13.1019,108.765,-314.165,311.436,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,-0.155012,0.0673948,-0.00125181,-0.00169965,55.2547,-473.377,1407.58,-1434.7,0.449739,-0.0201743,-0.00507256,-0.00151462,-18.957,161.364,-477.98,485.976,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,-0.126609,0.0652574,-0.00289739,0.00229246,46.0807,-384.278,1113.12,-1105.59,0.440081,-0.0251995,-0.0060494,0.00147599,-19.6297,163.575,-473.157,469.453,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,-0.0989039,0.0654269,0.00366818,0.00404428,56.151,-479.964,1425.15,-1451.27,0.428572,-0.0269916,0.00627715,0.0221728,-16.6361,146.191,-440.757,453.068,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,-0.0701335,0.0692309,0.00374639,-0.00292085,50.2732,-419.346,1214.56,-1206.14,0.420071,-0.00920205,0.0287607,-0.0086999,0.521613,-3.976,9.47568,-7.67204,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.281242,-0.0401398,0.0704988,-0.000714122,-0.00261698,57.091,-487.402,1444.63,-1467.89,0.419456,0.000281524,-0.0102963,-0.0261608,-5.77093,47.0952,-134.935,133.926,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.282077,-0.0102607,0.0693038,-0.00107215,0.00211174,55.574,-472.674,1396.19,-1414.07,0.416765,-0.012633,-0.00900861,0.0249499,-9.72482,84.9432,-254.074,259.113,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.0193587,0.0697629,0.00161355,-0.000382437,58.4116,-500.004,1485.93,-1514.01,0.412002,-0.00465973,0.023508,0.00547463,4.41928,-36.1994,103.534,-102.471,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.0493165,0.0700281,-0.000998876,-0.000410518,49.7535,-415.038,1202.34,-1194.23,0.413593,0.00878712,0.00257593,-0.0197367,5.4391,-46.0701,134.822,-134.779,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.0791461,0.0699267,0.000950159,0.000471941,58.4324,-500.144,1486.31,-1514.38,0.416786,0.00475305,-0.00771499,0.0003997,1.18606,-10.9587,34.1264,-35.8744,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.109136,0.0702064,-0.000425256,-0.000134782,50.0375,-417.428,1209.21,-1201.02,0.417555,-0.000739745,-0.00527665,-0.000239814,-2.53803,20.1477,-56.8193,55.4513,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.139098,0.0700656,-0.000672191,-0.00372967,57.2861,-491.106,1460.74,-1489.15,0.41605,-0.00727255,-0.0119681,-0.00939421,-11.9677,99.7363,-291.661,294.059,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.168498,0.066629,-0.0062904,0.00132702,45.9589,-383.58,1111.7,-1104.59,0.410079,-0.0217022,-0.0181552,0.00767656,-20.0853,166.943,-481.996,477.467,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.196188,0.0639768,-0.000402239,-0.000946626,52.4472,-449.684,1337.55,-1363.53,0.398534,-0.0296822,-0.00145993,0.0032807,-25.6896,218.808,-648.846,660.328,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.223094,0.0611154,-0.00484338,0.00584601,43.208,-359.833,1041.56,-1034.14,0.385266,-0.0335892,-0.00750133,0.00413422,-25.3158,211.62,-613.363,609.216,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.249109,0.0621034,0.0026287,-0.015344,49.2115,-424.446,1266.06,-1292.73,0.370325,-0.0347104,0.000980324,-0.0141065,-31.8269,268.983,-794.417,806.537,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.274055,0.0495908,-0.0286981,-0.000298287,27.5765,-230.927,671.823,-669.553,0.353661,-0.0482593,-0.0295063,0.00079279,-42.3597,352.644,-1018.82,1009.69,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.291434,0.0366631,0.00145095,0.0137808,26.8145,-224.341,650.131,-645.682,0.329207,-0.0609435,0.0029957,0.015652,-42.1562,351.398,-1018.29,1011.81,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.30728,0.035824,-0.00744592,-0.0050875,27.1056,-232.363,691.694,-705.713,0.303733,-0.059858,-0.00518265,-0.00647529,-51.8275,443.327,-1316.58,1340.74,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.321429,0.0314428,-0.00208546,-0.0017072,20.8937,-175.708,510.911,-508.555,0.277279,-0.0631097,-0.000704748,0.00158883,-45.531,379.298,-1098.1,1090.29,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.333829,0.0245561,-0.0147961,-0.00528566,14.6629,-127.151,381.285,-390.913,0.249962,-0.0656365,-0.00586256,-0.00147125,-56.6463,484.432,-1438.68,1465.16,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.341721,0.0134233,-0.00840981,0.0080487,7.50072,-63.158,183.896,-183.295,0.221019,-0.0690674,-0.00116477,0.00321958,-49.5169,412.993,-1196.28,1188.12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.346356,0.00876699,-0.0051159,-0.00425411,4.51059,-40.0704,121.561,-125.447,0.191379,-0.0696981,-0.00100946,-4.91437e-05,-58.2585,498.621,-1481.75,1509.72,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.348732,0.00158434,-0.00932852,0.00681764,-0.578341,5.30649,-15.5391,15.3664,0.161473,-0.0700966,4.7488e-05,-0.000185907,-50.1077,417.956,-1210.64,1202.37,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.34877,0.00182267,0.0121407,0.0173699,8.0497,-66.0861,191.153,-191.276,0.131473,-0.0703932,-5.53505e-05,0.00302571,-57.9646,496.691,-1476.98,1505.46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.352668,0.0172103,0.0170488,-0.0145653,15.6347,-130.746,378.549,-375.587,0.101728,-0.0680939,0.00444059,-0.00163559,-47.6365,397.334,-1151.15,1143.51,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.361478,0.0198373,-0.0102465,-0.0115026,12.0183,-104.067,311.991,-319.858,0.0730505,-0.0673091,-0.00295106,-0.00326028,-57.1941,489.269,-1453.38,1480.39,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.367937,0.01117,-0.00632643,0.00586941,6.23024,-52.6397,153.514,-153.13,0.0437541,-0.0694421,-0.000858157,0.00227584,-49.7118,414.682,-1201.24,1193.09,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.371766,0.00690489,-0.00468893,0.00103157,4.19274,-36.2558,108.504,-111.113,0.0139994,-0.0698138,-0.000541293,-0.000203407,-58.2473,498.502,-1481.39,1509.36,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.374024,0.00406634,-0.00229389,-0.000558161,1.89885,-16.428,48.4786,-48.6956,-0.0159154,-0.0701348,-9.99801e-05,0.00031218,-50.0747,417.771,-1210.25,1202.06,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.375166,0.000758559,-0.00545426,-0.000590072,-1.36771,11.1423,-31.9944,31.8004,-0.0458937,-0.0701875,-8.51648e-05,2.21831e-05,-58.3807,499.691,-1485.03,1513.14,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.374579,-0.00321135,-0.00388031,-0.000794307,-3.87078,31.4535,-89.8297,88.4141,-0.075888,-0.0701624,0.000206879,0.000317243,-49.9684,416.96,-1208.01,1199.9,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.372278,-0.00828794,-0.00859793,-0.00358996,-10.5644,89.0326,-262.044,265.276,-0.1058,-0.0697455,0.000935588,0.00109775,-57.4637,492.115,-1462.98,1490.98,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.288795,0.367008,-0.016457,-0.00915157,0.00281758,-14.048,116.051,-333.555,329.089,-0.135333,-0.0682853,0.00227567,0.000133405,-46.8813,389.804,-1125.19,1113.46,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.276757,0.358597,-0.0221988,-0.00446001,0.00200378,-21.6942,187.424,-563.163,580.593,-0.16413,-0.066634,0.00148836,-0.000337711,-59.211,513.739,-1547.35,1597.74,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.348335,-0.0259186,-0.00482431,-0.000705416,-20.1482,167.505,-484.203,480.229,-0.19232,-0.0652431,0.0019223,0.000390438,-45.8933,383.151,-1110.41,1103.19,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.336358,-0.0301731,-0.00515453,-0.000807512,-27.2499,232.343,-688.949,700.959,-0.219826,-0.0634404,0.00241511,0.000944874,-51.6536,442.599,-1316.19,1341.67,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.322432,-0.0352164,-0.00644612,0.000139857,-27.1904,226.208,-654.112,648.877,-0.246398,-0.0607217,0.00378752,0.000195307,-42.1095,351.722,-1019.64,1013.24,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.30629,-0.0400461,-0.00451343,0.00174848,-34.8765,297.961,-884.564,900.664,-0.271684,-0.0577657,0.00302488,-0.000299037,-46.8419,401.405,-1193.74,1216.89,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.287659,0.288438,-0.0434802,-0.00439591,-0.00233555,-32.7807,272.797,-788.954,782.782,-0.295795,-0.0549677,0.00381486,0.00106483,-37.8911,316.568,-917.96,912.329,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.280407,0.26894,-0.0474601,-0.00108116,0.0156264,-37.1817,320.599,-956.427,976.72,-0.318595,-0.0522019,0.000144042,-0.0107024,-45.1061,384.498,-1140.21,1160.29,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.301386,0.250012,-0.0378996,0.018921,-0.00560058,-16.9514,134.762,-373.131,354.31,-0.34187,-0.0587562,-0.0123714,0.00386337,-33.5476,267.256,-738.589,699.785,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.28505,0.235789,-0.0331829,-0.00939469,-0.0126805,-28.6315,240.42,-700.993,701.217,-0.368284,-0.0620155,0.00566208,0.00816303,-44.5495,375.492,-1098.9,1102.33,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,0.21988,-0.0399785,-0.00245525,0.00629516,-0.0191099,0.0132892,2.44466e-12,9.85642e-13,-0.393718,-0.0577932,0.00171984,-0.00353707,0.0120704,-0.00858062,-2.78056e-11,1.73141e-11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,0.202393,-0.042377,-0.00495253,-0.00210392,0.00928158,-0.00658944,-3.2931e-12,-2.78354e-13,-0.418094,-0.0559244,0.00371437,0.00142696,-0.00626162,0.00463575,4.01467e-12,-5.18963e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,0.183433,-0.0459636,-0.00262252,0.00172903,-0.00479637,0.00338928,4.71973e-12,1.02487e-13,-0.441343,-0.0531499,0.00230069,-0.00081138,0.00364238,-0.0030167,1.35333e-11,-5.5384e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,0.163338,-0.0481895,-0.00301629,-0.000280728,0.00244462,-0.00276073,1.29609e-11,-1.33529e-11,-0.463619,-0.0509944,0.00289726,-9.37428e-05,-0.00280263,0.00395377,-1.29557e-11,8.84932e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,0.142216,-0.0506182,-0.00285189,-0.00114292,-0.00345353,0.0055387,4.11087e-11,-2.40694e-11,-0.484923,-0.0487854,0.00279138,0.00233474,0.00564436,-0.00914592,-6.79012e-13,-1.20609e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,0.119942,-0.0538359,-0.00377928,0.00306676,0.00837957,-0.0127041,3.34957e-12,-1.77866e-12,-0.505019,-0.0448842,0.00483238,-0.00471637,-0.0138954,0.0209949,3.16924e-12,-9.54514e-13,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,0.0965858,-0.0548884,-0.000579441,-0.0058058,-0.018762,0.0203137,5.8655e-12,-4.82582e-12,-0.523847,-0.0441747,-5.64691e-05,0.00986581,0.030959,-0.0310655,-4.83982e-12,2.33652e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,0.0722378,-0.0610326,-0.0127274,-0.000785174,0.024637,-0.0187728,8.17069e-13,1.32847e-12,-0.541374,-0.0343361,0.0222694,0.00606164,-0.0354105,0.0218054,6.80123e-13,-1.88127e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,0.0443282,-0.06778,-0.00139033,0.00704873,-0.01547,0.0100519,-9.04884e-12,4.8269e-12,-0.552376,-0.0194006,0.00826,-0.014649,0.0111755,0.00111653,2.7538e-12,-1.7949e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,0.0152902,-0.0682595,-0.00145969,-0.00103953,0.00600531,-0.00516343,8.24615e-12,-5.96471e-12,-0.559912,-0.0166921,0.00259523,0.00649017,0.0135609,-0.0232647,3.0026e-13,1.87123e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.0140973,-0.0690629,-0.00024182,-0.000202691,-0.00502606,0.00585985,1.86621e-11,-1.2919e-11,-0.565944,-0.0105652,0.00762073,-0.0128078,-0.0361428,0.0549388,-6.16396e-13,-8.5032e-13,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.0437511,-0.0699723,-0.00143604,0.00190564,0.00749316,-0.00507527,-1.09768e-12,4.12334e-12,-0.570488,-0.0131896,-0.00553085,0.0257232,0.0812307,-0.0854405,-5.91865e-12,5.48006e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.0735854,-0.0686634,0.00525578,0.0054464,-0.00334986,-0.00140574,-2.16899e-11,1.25978e-11,-0.573636,0.00728076,0.049773,0.00856561,-0.101308,0.0739824,-7.16605e-12,4.11271e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.101672,-0.0624684,0.00747108,-0.00284555,-0.00635314,0.00650014,4.04268e-12,-3.50567e-12,-0.563093,0.0352247,0.0074903,-0.0295117,0.056751,-0.033761,1.73646e-11,-1.04806e-11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.127341,-0.0585415,0.00193481,-0.00183641,0.00753402,-0.00545651,1.48209e-11,-9.40072e-12,-0.547566,0.0375436,0.00549054,0.00584523,-0.0153774,0.00976451,2.8625e-12,8.96228e-14,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.151972,-0.0564524,0.00357719,0.00107816,-0.00412349,0.00371511,1.83134e-11,-1.30037e-11,-0.530439,0.0422662,0.00375571,-0.00260943,0.00548395,-0.00262618,-2.60607e-11,1.89801e-11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.17544,-0.0534724,0.0033404,0.000813354,0.00381363,-0.00246865,1.85234e-11,-1.09086e-11,-0.511752,0.04532,0.00436943,0.00196872,-0.00012673,-0.000383374,-1.92453e-11,1.04321e-11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.197523,-0.0493937,0.0066348,0.00282427,-0.00146051,-0.000970167,-4.93684e-12,4.20945e-12,-0.491445,0.0500289,0.00645516,0.00105217,-0.000945787,-0.00084146,9.45446e-12,-5.94055e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.217259,-0.0427943,0.00789836,-0.00144325,-0.00353321,0.0024645,-3.78841e-12,1.67998e-12,-0.468851,0.0556863,0.0061114,-0.00210062,-0.00274352,0.00261168,-9.35936e-12,7.94178e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.234298,-0.0375268,0.00410046,-0.00298249,0.00173204,0.00239475,-1.90123e-12,1.74888e-12,-0.44416,0.0593376,0.00245074,-0.00202143,0.00283618,-0.00063022,-2.41014e-11,1.61951e-11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.249725,-0.0347166,0.00404288,0.00435005,0.00684828,-0.0122844,-4.79475e-12,2.6954e-12,-0.41843,0.0611047,0.00247479,0.00167541,0.00148975,-0.00379252,-9.81989e-12,5.36654e-12,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.263428,-0.0287894,0.00753765,-0.00637352,-0.0193967,0.0156283,-6.47582e-12,4.724e-12,-0.391743,0.06397,0.00329576,-0.00270258,-0.00661275,0.00406395,2.84861e-12,-3.64014e-13,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.275275,-0.0292868,-0.00968844,-0.0109919,0.0139923,-0.00367714,-1.42429e-11,9.72825e-12,-0.364181,0.0639201,-0.00424215,-0.00658502,0.00206964,0.00307768,1.27433e-11,-1.15204e-11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.290001,-0.0398335,-0.0113193,0.00620952,0.00613633,0.00443982,-6.29119e-12,2.83995e-12,-0.338044,0.0578468,-0.00801509,0.0025714,0.00864493,0.000176775,2.37764e-11,-1.2939e-11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.308336,-0.0434508,0.00682607,0.0248034,0.0156217,-0.0478224,-2.46181e-12,3.07665e-12,-0.314298,0.0551329,0.0048891,0.0176697,0.0090226,-0.0330811,4.03413e-11,-3.29425e-11,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.323881,-0.0271277,0.0184263,-0.0358084,-0.086548,0.097792,-1.0622e-10,8.29141e-11,-0.28864,0.066291,0.0116157,-0.0273072,-0.0616532,0.0705777,4.85949e-10,-3.75936e-10,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.336394,-0.0417026,-0.0459946,-0.00518812,0.122379,-0.095238,-1.07399e-09,8.29507e-10,-0.261374,0.053785,-0.0358672,-0.00382445,0.089132,-0.0681908,4.74494e-09,-3.67024e-09,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.360292,-0.0615351,0.00711781,0.0300953,-0.0810913,0.0531056,-1.07029e-08,8.28746e-09,-0.243239,0.0374873,0.00367296,0.0240162,-0.0565536,0.0354327,4.68009e-08,-3.62217e-08,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.384884,-0.0554219,-0.00170686,-0.0115445,0.0323657,-0.0197211,-1.06089e-07,8.2111e-08,-0.226058,0.0420384,0.000148623,-0.0079512,0.0191463,-0.00950986,4.63099e-07,-3.58434e-07,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.40898,-0.0563909,0.00356479,0.00776755,-0.00976736,0.00485985,-1.05025e-06,8.1289e-07,-0.208186,0.0422,0.00351141,0.00741047,-0.00117012,-0.00450103,4.58405e-06,-3.54804e-06,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.432075,-0.051328,0.00661306,-5.41718e-05,0.000613614,-0.00174038,-1.03965e-05,8.04682e-06,-0.189038,0.0481446,0.0082187,-0.0028042,-0.0107784,0.0132289,4.53773e-05,-3.51219e-05,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.452808,-0.0458055,0.0058553,-0.00218975,-0.00312251,0.00654092,-0.000102914,7.96553e-05,-0.167355,0.052476,0.00314918,0.00295628,0.0175624,-0.0242066,0.000449189,-0.000347671,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.471493,-0.0418907,0.00470286,0.00434786,0.0106745,-0.0150574,-0.00101875,0.000788507,-0.143885,0.0582558,0.007414,-0.0109269,-0.0333799,0.0501144,0.00444652,-0.00344159,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.488057,-0.0347224,0.00994951,-0.00556838,-0.0232491,0.0350036,-0.0100846,0.00780541,-0.118873,0.0567764,-0.00286959,0.0264406,0.0813439,-0.143038,0.044016,-0.0340682,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.501829,-0.0312198,0.00194275,0.0119753,0.0341674,-0.0174707,-0.0998268,0.0772656,-0.0922205,0.0726598,0.0203628,-0.0667539,-0.148449,0.0910615,0.435713,-0.33724,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.513397,-0.0204898,0.0142895,-0.0271346,-0.17507,0.60126,-0.988184,0.764851,-0.0645403,0.0452209,-0.0397973,0.132148,0.796444,-2.67119,4.31312,-3.33834,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.427288,-0.522957,-0.0294252,-0.00854496,0.121922,-0.592274,4.00902,-9.78201,7.57124,-0.0361043,0.113293,0.0762793,-0.548787,2.51726,-17.4255,42.6954,-33.0461,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
