Duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
0.418852,0.764092,0.0592199,-0.00524088,0.012141,20.6624,-117.355,232.348,-158.044,-0.00408566,-0.0055147,-0.00579953,0.0133846,-0.417678,3.55251,-8.32875,6.17891,0.5,-1.47153e-114,-1.74304e-114,4.04182e-114,-5.25268e-112,3.20008e-111,-6.53479e-111,4.50925e-111,0,0,0,0,0,0,0,0
0.32134,0.80909,0.0728399,0.0073281,-0.0364481,44.8004,-340.406,890.366,-795.656,-0.00448522,0.00992983,0.00943667,-0.0381203,1.3123,-15.7482,48.5505,-47.2109,0.5,3.05123e-114,2.4031e-114,-1.21866e-113,2.20395e-111,-1.74003e-110,4.61044e-110,-4.13859e-110,0,0,0,0,0,0,0,0
0.439407,0.842194,0.0362654,-0.0690646,-0.0109729,-1.95165,9.97905,-17.3661,10.4757,-0.00479909,-0.0269823,-0.0716131,-0.011922,-18.2254,98.881,-185.94,120.066,0.5,-6.29514e-114,-1.21734e-113,1.68319e-113,-2.45919e-111,1.41716e-110,-2.73929e-110,1.79288e-110,0,0,0,0,0,0,0,0
0.411645,0.842706,-0.0120463,0.0144182,0.02774,0.589044,-3.11199,5.37091,-3.21441,-0.0497962,-0.0762448,0.0165577,0.0294377,-21.86,127.883,-259.98,181.04,0.5,1.80174e-113,2.38919e-113,-4.72935e-113,7.44605e-111,-4.59919e-110,9.52898e-110,-6.68165e-110,0,0,0,0,0,0,0,0
0.416271,0.84195,0.00291302,-0.00776052,-0.0132792,-1.56835,8.77103,-17.0079,11.3885,-0.0947898,-0.05833,-0.00646083,-0.013678,-21.9601,126.452,-252.713,173.221,0.5,-4.32807e-113,-5.37229e-113,1.13575e-112,-1.68153e-110,1.02695e-109,-2.10377e-109,1.45852e-109,0,0,0,0,0,0,0,0
0.411645,0.839572,-0.00686886,0.000762602,0.0060625,-1.93553,11.296,-22.9773,16.0117,-0.139727,-0.0657526,0.00290706,0.0059671,-22.6294,132.023,-267.479,185.767,0.5,1.01135e-112,1.24015e-112,-2.65392e-112,4.0579e-110,-2.50721e-109,5.19618e-109,-3.6444e-109,0,0,0,0,0,0,0,0
0.416271,0.835509,-0.00563182,-0.00230823,-0.00325914,-2.82485,16.0478,-31.8302,21.7116,-0.184543,-0.0623122,-0.00104484,-0.00253006,-21.4745,123.8,-247.775,170.029,0.5,-2.3515e-112,-2.87697e-112,6.17064e-112,-9.08731e-110,5.55017e-109,-1.13704e-108,7.88335e-109,0,0,0,0,0,0,0,0
0.411645,0.829704,-0.0113431,-0.00506698,-0.00127126,-5.74271,33.0342,-66.3452,45.81,-0.229167,-0.0632082,0.0013733,0.00198381,-22.1693,129.404,-262.159,182.049,0.5,5.46243e-112,6.68029e-112,-1.43341e-111,2.18955e-109,-1.35285e-108,2.8038e-108,-1.9665e-108,0,0,0,0,0,0,0,0
0.416271,0.818597,-0.0206851,-0.00718618,0.00144487,-8.47599,48.6978,-97.2331,66.6093,-0.272775,-0.0599592,0.00226466,-0.000724236,-19.8662,114.598,-229.498,157.56,0.5,-1.26868e-111,-1.55142e-111,3.3292e-111,-4.90191e-109,2.9939e-108,-6.13351e-108,4.25249e-108,0,0,0,0,0,0,0,0
0.411645,0.801382,-0.0263538,-0.000804959,0.00151996,-9.67852,56.3331,-113.957,79.0625,-0.314352,-0.0580937,0.000532076,-0.000276682,-20.7604,121.091,-245.19,170.205,0.5,2.94651e-111,3.6031e-111,-7.73203e-111,1.18103e-108,-7.2972e-108,1.51236e-107,-1.06072e-107,0,0,0,0,0,0,0,0
0.416271,0.78233,-0.0279984,-0.00225074,-0.000544056,-10.0524,57.8649,-115.713,79.3603,-0.35512,-0.0570782,0.00103404,9.03737e-05,-19.0932,110.125,-220.517,151.383,0.5,-6.8432e-111,-8.36811e-111,1.79575e-110,-2.64404e-108,1.61488e-107,-3.30835e-107,2.29375e-107,0,0,0,0,0,0,0,0
0.411645,0.761496,-0.0306487,-0.00134227,-0.000103696,-11.5005,66.9042,-135.275,93.8187,-0.395006,-0.0558438,0.000767798,0.00024859,-19.82,115.646,-234.216,162.61,0.5,1.58932e-110,1.94347e-110,-4.17057e-110,6.37036e-108,-3.93603e-107,8.15749e-107,-5.7214e-107,0,0,0,0,0,0,0,0
0.416271,0.738937,-0.0334782,-0.00231743,0.000864511,-11.7022,67.4845,-135.087,92.7072,-0.433944,-0.0541055,0.00140493,-0.00056014,-18.1239,104.483,-209.169,143.573,0.5,-3.69114e-110,-4.51366e-110,9.68605e-110,-1.42617e-107,8.71048e-107,-1.78449e-106,1.23722e-106,0,0,0,0,0,0,0,0
0.422616,0.714716,-0.0340808,0.00128978,0.000368401,-10.4137,59.1217,-116.588,78.8302,-0.471869,-0.0537596,-0.000794634,-0.00021792,-16.9115,96.0492,-189.388,128.032,0.5,8.57258e-110,1.04829e-109,-2.24956e-109,3.15134e-107,-1.8948e-106,3.8214e-106,-2.60834e-106,0,0,0,0,0,0,0,0
0.412333,0.690971,-0.0338266,-0.0014567,-0.0011207,-12.55,72.9466,-147.292,101.999,-0.510094,-0.0539165,0.000906709,0.000727135,-18.9305,110.254,-222.913,154.503,0.5,-1.99096e-109,-2.43462e-109,5.22454e-109,-7.9366e-107,4.89528e-106,-1.0128e-105,7.09124e-106,0,0,0,0,0,0,0,0
0.411645,0.666186,-0.0362675,-0.00157989,5.55718e-05,-13.5182,78.6972,-159.177,110.419,-0.547653,-0.0523075,0.0011163,1.21867e-05,-18.5044,107.969,-218.671,151.819,0.5,4.62395e-109,5.65433e-109,-1.21339e-108,1.85339e-106,-1.14515e-105,2.37334e-105,-1.66458e-105,0,0,0,0,0,0,0,0
0.416271,0.639694,-0.0387756,-0.00188235,0.00029638,-13.5512,78.0643,-156.193,107.165,-0.584029,-0.0505093,0.00139037,-9.17915e-05,-16.7884,96.8555,-193.973,133.173,0.5,-1.0739e-108,-1.3132e-108,2.81806e-108,-4.14929e-106,2.53423e-105,-5.19179e-105,3.59957e-105,0,0,0,0,0,0,0,0
0.411645,0.611516,-0.040742,-0.00130517,-0.000852527,-15.2192,88.5615,-179.076,124.202,-0.619115,-0.0488058,0.00123767,0.000526642,-17.1252,99.9654,-202.521,140.633,0.5,2.49411e-108,3.04988e-108,-6.54487e-108,9.99699e-106,-6.17679e-105,1.28015e-104,-8.97858e-105,0,0,0,0,0,0,0,0
0.416271,0.581701,-0.0437064,-0.00108874,0.0042362,-14.2094,82.3467,-165.287,113.626,-0.65282,-0.0465861,0.000616379,-0.00310951,-16.2564,93.4216,-186.703,128.016,0.5,-5.7925e-108,-7.08327e-108,1.52003e-107,-2.23808e-105,1.36693e-104,-2.80039e-104,1.94157e-104,0,0,0,0,0,0,0,0
0.432531,0.552334,-0.0366052,0.00919786,-0.00123687,-8.68239,48.1923,-92.9746,61.4921,-0.686917,-0.0517849,-0.00655663,0.000887197,-15.1968,84.304,-162.328,107.171,0.5,1.34529e-107,1.64507e-107,-3.53023e-107,4.58106e-105,-2.68899e-104,5.2941e-104,-3.52785e-104,0,0,0,0,0,0,0,0
0.417134,0.52917,-0.032476,-0.00424892,-0.00375846,-12.0823,69.3563,-138.293,94.5918,-0.725497,-0.0548762,0.00281455,0.00266978,-17.5793,101.253,-202.461,138.765,0.5,-3.12441e-107,-3.82063e-107,8.19886e-107,-1.199e-104,7.30735e-104,-1.49382e-103,1.03348e-103,0,0,0,0,0,0,0,0
0.411645,0.504048,-0.0375536,-0.00090239,0.00198501,-13.669,79.6224,-161.132,111.818,-0.762832,-0.0514074,0.000674631,-0.00133849,-18.3907,107.275,-217.21,150.777,0.5,7.25635e-107,8.87332e-107,-1.90416e-106,2.90852e-104,-1.79708e-103,3.72447e-103,-2.61223e-103,0,0,0,0,0,0,0,0
0.416271,0.477168,-0.0388187,-0.0018848,-0.000837793,-13.6929,78.8381,-157.684,108.163,-0.798922,-0.0504433,0.00140755,0.000694157,-16.6741,96.2269,-192.755,132.355,0.5,-1.68527e-106,-2.06081e-106,4.42237e-106,-6.51146e-104,3.97695e-103,-8.14745e-103,5.6488e-103,0,0,0,0,0,0,0,0
0.411645,0.448712,-0.0415549,-0.00151014,0.000506565,-15.3252,89.2699,-180.627,125.327,-0.833782,-0.0481908,0.00137457,-0.000448141,-17.0351,99.381,-201.258,139.723,0.5,3.91399e-106,4.78617e-106,-1.02708e-105,1.56882e-103,-9.69322e-103,2.00894e-102,-1.409e-102,0,0,0,0,0,0,0,0
0.416271,0.41866,-0.0435194,-0.00185024,-0.00113958,-15.4396,88.8003,-177.523,121.737,-0.867277,-0.0465382,0.0016117,0.00138716,-15.0797,87.182,-174.799,120.093,0.5,-9.09015e-106,-1.11157e-105,2.38538e-105,-3.51221e-103,2.14512e-102,-4.39464e-102,3.0469e-102,0,0,0,0,0,0,0,0
0.412333,0.386485,-0.0480772,-0.00401199,0.000513168,-18.043,104.911,-211.863,146.722,-0.898737,-0.041637,0.00467957,-0.000425941,-13.8079,80.4987,-162.883,112.963,0.5,2.11116e-105,2.5816e-105,-5.53997e-105,8.41577e-103,-5.19083e-102,1.07395e-101,-7.51937e-102,0,0,0,0,0,0,0,0
0.422616,0.350994,-0.0514206,-0.000591952,0.00086662,-16.1706,91.7767,-180.921,122.294,-0.926403,-0.0376525,0.00082546,-0.000795451,-11.5296,65.5688,-129.38,87.5041,0.5,-4.90312e-105,-5.99571e-105,1.28664e-104,-1.80242e-102,1.08374e-101,-2.18566e-101,1.49185e-101,0,0,0,0,0,0,0,0
0.411645,0.314336,-0.0525258,-0.00135685,-0.00022425,-19.2565,112.218,-227.1,157.589,-0.952502,-0.035778,0.00208501,-6.19761e-05,-12.4224,72.4745,-146.793,101.926,0.5,1.13874e-104,1.39249e-104,-2.9882e-104,4.56434e-102,-2.82015e-101,5.84481e-101,-4.09936e-101,0,0,0,0,0,0,0,0
0.416271,0.276603,-0.0540128,-0.000720897,-0.000152,-18.5651,106.949,-214.004,146.843,-0.977023,-0.0339806,0.000870428,0.00110696,-10.9997,63.6316,-127.62,87.6936,0.5,-2.64469e-104,-3.23402e-104,6.94001e-104,-1.02184e-101,6.24102e-101,-1.27858e-100,8.86464e-101,0,0,0,0,0,0,0,0
0.411645,0.237886,-0.0557184,-0.0013301,0.000870089,-20.2063,117.846,-238.601,165.617,-0.999957,-0.0301851,0.00304165,-0.00301279,-10.7737,62.5999,-126.513,87.7316,0.5,6.14222e-104,7.51092e-104,-1.6118e-103,2.46195e-101,-1.52115e-100,3.15262e-100,-2.21115e-100,0,0,0,0,0,0,0,0
0.416272,0.198298,-0.0557545,0.000310514,-0.00186954,-19.2869,110.939,-221.826,152.146,-1.02135,-0.0320094,-0.00224639,0.00653581,-9.80054,57.3306,-115.594,79.6723,0.5,-1.42651e-103,-1.7444e-103,3.74335e-103,-5.51167e-101,3.36631e-100,-6.89645e-100,4.78144e-100,0,0,0,0,0,0,0,0
0.416271,0.157895,-0.0602019,-0.00587791,0.000175711,-21.6,124.442,-248.942,170.77,-1.04117,-0.0182413,0.0194233,3.95369e-05,-2.1388,12.6773,-26.0149,18.1913,0.5,3.31305e-103,4.05129e-103,-8.69387e-103,1.28008e-100,-7.81822e-100,1.60169e-99,-1.11049e-99,0,0,0,0,0,0,0,0
0.411645,0.113289,-0.064156,0.000960866,0.00208657,-22.7532,132.681,-268.666,186.512,-1.04711,-0.00431774,-0.00197446,-0.00630945,-2.27699,13.3103,-26.8591,18.5818,0.5,-7.69445e-103,-9.40904e-103,2.01913e-102,-3.08412e-100,1.90557e-99,-3.94934e-99,2.76994e-99,0,0,0,0,0,0,0,0
0.416271,0.0684741,-0.0630997,-0.00055621,-0.00099504,-21.5765,124.375,-248.943,170.844,-1.05119,-0.00547473,0.00352924,0.00271784,-0.902403,5.31749,-10.8406,7.54025,0.5,1.78702e-102,2.18523e-102,-4.68937e-102,6.90458e-100,-4.21706e-99,8.63935e-99,-5.98984e-99,0,0,0,0,0,0,0,0
0.411645,0.0235268,-0.0638528,6.33676e-05,0.000624178,-22.9084,133.584,-270.459,187.735,-1.05336,-0.00152838,0.000932447,-0.000450386,-0.137909,0.993198,-2.20487,1.6111,0.5,-4.1503e-102,-5.07513e-102,1.08909e-101,-1.66354e-99,1.02784e-98,-2.13023e-98,1.49407e-98,0,0,0,0,0,0,0,0
0.417134,-0.0214727,-0.0634254,0.000135592,-0.000523192,-21.3076,122.561,-244.808,167.665,-1.05359,0.00162924,0.00320868,-0.0013697,0.951821,-5.53865,11.1029,-7.60898,0.5,9.63896e-102,1.17869e-101,-2.52939e-101,3.69897e-99,-2.25435e-98,4.60852e-98,-3.18835e-98,0,0,0,0,0,0,0,0
0.432531,-0.0664376,-0.0639214,-0.000329531,0.00091288,-17.4433,96.8755,-186.726,123.376,-1.05181,0.00222032,-0.000517343,0.0038786,1.32944,-6.89082,12.8123,-8.28278,0.5,-2.23862e-101,-2.73747e-101,5.87444e-101,-7.62307e-99,4.47459e-98,-8.8096e-98,5.87049e-98,0,0,0,0,0,0,0,0
0.423676,-0.111275,-0.0621034,0.00280907,0.000653014,-18.4526,104.647,-205.987,138.985,-1.04798,0.0124837,0.0141162,0.00128273,6.7947,-38.1062,74.3771,-49.8775,0.5,5.19914e-101,6.3577e-101,-1.36432e-100,1.89554e-98,-1.13677e-97,2.28668e-97,-1.55676e-97,0,0,0,0,0,0,0,0
0.418446,-0.153837,-0.0586408,0.00155231,-0.000863276,-19.018,109.132,-217.399,148.469,-1.03337,0.0257256,0.00246658,-0.0047891,8.7616,-50.1646,99.8442,-68.1522,0.5,-1.20749e-100,-1.47656e-100,3.16861e-100,-4.58615e-98,2.78597e-97,-5.67679e-97,3.9147e-97,0,0,0,0,0,0,0,0
0.707018,-0.194722,-0.0571763,0.000819145,-1.44387e-05,0.000102422,-3.2106e-05,6.02893e-13,-2.53377e-13,-1.01457,0.0275627,0.00217027,0.000977519,-0.00170785,0.000700809,-3.46531e-13,1.02499e-13,0.5,2.80436e-100,3.42927e-100,-7.35901e-100,1.72592e-98,-5.9848e-98,6.94026e-98,-2.72711e-98,0,0,0,0,0,0,0,0
0.707018,-0.234722,-0.055935,0.000982238,0.000114727,-1.10762e-05,-2.59314e-05,-2.25119e-13,1.90301e-13,-0.993959,0.0305586,0.00159817,-0.000349239,0.000769574,-0.000357213,1.69433e-14,1.26704e-14,0.5,-6.51305e-100,-7.96438e-100,1.70911e-99,-4.0084e-98,1.38995e-97,-1.61186e-97,6.33363e-98,0,0,0,0,0,0,0,0
0.707018,-0.273745,-0.0544221,0.00110071,-4.6222e-05,-0.000102746,0.000106663,-1.13711e-12,4.00552e-13,-0.971549,0.0329364,0.0019031,4.15544e-05,-0.000493206,0.000297815,3.99216e-13,-1.65721e-13,0.5,1.51264e-99,1.84971e-99,-3.96936e-99,9.3094e-98,-3.22813e-97,3.7435e-97,-1.47097e-97,0,0,0,0,0,0,0,0
0.707018,-0.311695,-0.052947,0.00107148,0.000196384,0.000274316,-0.000115705,-1.65536e-15,-2.48534e-14,-0.947367,0.0353646,0.00156453,0.000135434,0.000559597,-0.000269886,2.8753e-14,5.76533e-14,0.5,-3.51306e-99,-4.2959e-99,9.21874e-99,-2.16208e-97,7.49726e-97,-8.69418e-97,3.41629e-97,0,0,0,0,0,0,0,0
0.707018,-0.348477,-0.0508941,0.00190184,0.00039379,-0.000134712,-4.27801e-05,2.95174e-13,-9.47792e-14,-0.921442,0.0382339,0.00257633,0.000368923,-0.000394475,7.63157e-05,-4.20919e-13,1.1033e-13,0.5,8.159e-99,9.97711e-99,-2.14103e-98,5.02138e-97,-1.74122e-96,2.0192e-96,-7.93424e-97,0,0,0,0,0,0,0,0
0.707018,-0.383411,-0.0478582,0.00218186,-0.000201032,-0.000285943,0.000245061,-9.13345e-14,4.5112e-14,-0.893077,0.0419679,0.00244542,-0.000365198,-0.000124692,0.000147478,4.92481e-13,-1.92697e-13,0.5,-1.89491e-98,-2.31716e-98,4.97248e-98,-1.1662e-96,4.04393e-96,-4.68954e-96,1.84271e-96,0,0,0,0,0,0,0,0
0.707018,-0.416256,-0.0451725,0.00176394,0.000215297,0.000580369,-0.00049667,-6.31242e-13,2.41881e-13,-0.862316,0.0448861,0.00181805,1.93687e-05,0.000396656,-0.000326729,4.7158e-13,-1.4201e-13,0.5,4.40087e-98,5.38154e-98,-1.15485e-97,2.70848e-96,-9.39193e-96,1.08913e-95,-4.27964e-96,0,0,0,0,0,0,0,0
0.707018,-0.447179,-0.0421554,0.00220593,-0.000626107,-0.00117541,0.00112399,-2.111e-13,1.12485e-13,-0.829624,0.0476385,0.00189408,-0.000492095,-0.000758361,0.000730948,9.96321e-14,-3.10698e-14,0.5,-1.02209e-97,-1.24985e-97,2.6821e-97,-6.29037e-96,2.18125e-95,-2.52948e-95,9.93934e-96,0,0,0,0,0,0,0,0
0.707018,-0.476197,-0.0402324,0.00132499,0.00166828,0.00279799,-0.00255306,-1.43455e-13,5.6748e-14,-0.79523,0.04942,0.00115913,0.00101703,0.00182561,-0.0016681,3.17649e-13,-1.07537e-13,0.5,2.37378e-97,2.90274e-97,-6.22911e-97,1.46092e-95,-5.0659e-95,5.87466e-95,-2.30839e-95,0,0,0,0,0,0,0,0
0.707018,-0.503142,-0.0350913,0.00423233,-0.0031809,-0.0062273,0.00385091,-3.5973e-13,1.5513e-13,-0.759189,0.0530809,0.00289635,-0.00215842,-0.00407127,0.00238891,-1.70105e-13,1.54686e-13,0.5,-5.51304e-97,-6.74154e-97,1.44669e-96,-3.39295e-95,1.17654e-94,-1.36437e-94,5.36117e-95,0,0,0,0,0,0,0,0
0.707018,-0.527837,-0.037869,-0.00758187,-0.00154246,0.007386,-0.00287837,-2.93744e-13,8.20004e-14,-0.72157,0.0511688,-0.00544964,-0.00173072,0.00437374,-0.00108076,-6.37372e-13,2.49103e-13,0.5,1.28039e-96,1.5657e-96,-3.35991e-96,7.88004e-95,-2.73249e-94,3.16872e-94,-1.24512e-94,0,0,0,0,0,0,0,0
0.707018,-0.557609,-0.0440579,0.00112616,0.00495742,-0.00278931,-9.10811e-05,1.64591e-13,-7.82256e-14,-0.687827,0.0457002,0.000177706,0.00523609,0.000553154,-0.00253819,-5.48485e-13,2.33945e-13,0.5,-2.97367e-96,-3.63631e-96,7.8033e-96,-1.83012e-94,6.34613e-94,-7.35928e-94,2.89175e-94,0,0,0,0,0,0,0,0
0.707018,-0.587157,-0.0390882,0.00295338,-0.00338625,-0.00311129,0.00374113,-1.03084e-13,7.47839e-14,-0.653887,0.0514145,0.00397231,-0.0058873,-0.00841956,0.00842399,5.03209e-14,-7.56895e-14,0.5,6.90627e-96,8.44523e-96,-1.8123e-95,4.2504e-94,-1.47387e-93,1.70917e-93,-6.71602e-94,0,0,0,0,0,0,0,0
0.707018,-0.61463,-0.0397144,-0.000338678,0.00651574,0.0101139,-0.00956544,8.06161e-14,-6.58293e-14,-0.618246,0.0468249,-0.00399523,0.012411,0.02136,-0.0197454,7.91062e-13,-2.4962e-13,0.5,-1.60396e-95,-1.96138e-95,4.20901e-95,-9.87145e-94,3.42303e-93,-3.96951e-93,1.55978e-93,0,0,0,0,0,0,0,0
0.707018,-0.639738,-0.0280751,0.0100095,-0.0126966,-0.0237008,0.0157453,-2.56045e-14,9.22448e-14,-0.580902,0.0653141,0.0166088,-0.0258837,-0.0484418,0.0325917,-5.35611e-14,6.51244e-14,0.5,3.72516e-95,4.55526e-95,-9.77532e-95,2.29262e-93,-7.9499e-93,9.21908e-93,-3.62254e-93,0,0,0,0,0,0,0,0
0.707018,-0.662211,-0.0467949,-0.0323578,-0.00101714,0.0319604,-0.0154645,-1.24623e-13,-2.73323e-14,-0.541916,0.0222216,-0.0683953,3.69179e-05,0.0667728,-0.032559,2.34951e-13,-1.7876e-13,0.5,-8.65159e-95,-1.05795e-94,2.27029e-94,-5.32455e-93,1.84634e-92,-2.14111e-92,8.41326e-93,0,0,0,0,0,0,0,0
0.707018,-0.706577,-0.0682145,0.00668713,0.0120659,-0.0227081,0.00929995,5.73187e-13,-1.57013e-13,-0.549448,-0.0207194,0.016881,0.026121,-0.0483262,0.0196808,1.57241e-12,-6.20191e-13,0.5,2.00931e-94,2.45705e-94,-5.2727e-94,1.23661e-92,-4.28808e-92,4.97267e-92,-1.95396e-92,0,0,0,0,0,0,0,0
0.707018,-0.75123,-0.0611472,-0.00295968,-0.00566614,0.0101681,-0.00409791,-8.96533e-13,3.0668e-13,-0.555025,-0.00140654,-0.0031011,-0.0121695,0.0212473,-0.0084931,2.85549e-13,-1.1895e-13,0.5,-4.66657e-94,-5.70645e-94,1.22457e-93,-2.872e-92,9.95896e-92,-1.15489e-91,4.53802e-92,0,0,0,0,0,0,0,0
0.707018,-0.796127,-0.0645748,0.00103582,0.00260547,-0.00431842,0.00169435,7.94833e-14,-1.02961e-13,-0.558062,-0.00461531,0.00479648,0.0054647,-0.00877654,0.00328855,-5.4956e-15,-1.27832e-14,0.5,1.0838e-93,1.32531e-93,-2.84403e-93,6.67015e-92,-2.31294e-91,2.6822e-91,-1.05394e-91,0,0,0,0,0,0,0,0
