# duration,x^0,x^1,x^2,x^3,x^4,x^5,x^6,x^7,y^0,y^1,y^2,y^3,y^4,y^5,y^6,y^7,z^0,z^1,z^2,z^3,z^4,z^5,z^6,z^7,yaw^0,yaw^1,yaw^2,yaw^3,yaw^4,yaw^5,yaw^6,yaw^7
4.733320,-0.348389,-0.114803,0.000354,0.050483,-0.045866,0.015834,-0.002383,0.000131,1.051582,0.004146,0.052782,-0.076002,0.030764,-0.005002,0.000224,0.000011,0.489774,0.016005,0.017420,-0.040230,0.025420,-0.007255,0.000969,-0.000049,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.733320,-0.744134,-0.071807,-0.050312,-0.018782,0.052559,-0.024361,0.004459,-0.000291,0.831865,-0.084717,0.018294,0.046710,-0.052229,0.018984,-0.002947,0.000168,0.493994,-0.003939,0.012640,0.006889,-0.012752,0.005213,-0.000865,0.000052,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.733320,-1.039191,0.008127,-0.027952,-0.135605,0.137954,-0.050159,0.007990,-0.000472,0.465060,-0.092238,-0.029361,0.007031,0.013090,-0.008071,0.001646,-0.000114,0.501228,-0.004778,-0.007535,0.007243,0.000001,-0.001020,0.000242,-0.000016,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.733320,-1.180579,0.039348,0.030586,-0.099462,0.063267,-0.016803,0.002020,-0.000090,-0.020882,-0.073207,0.000371,-0.056690,0.045689,-0.014947,0.002240,-0.000127,0.494308,-0.002762,0.010129,0.001473,-0.004948,0.001807,-0.000249,0.000012,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.733320,-1.094462,0.022795,0.024566,0.037748,-0.054313,0.023459,-0.004190,0.000269,-0.520338,-0.081173,0.012825,-0.021883,0.000806,0.004183,-0.001198,0.000096,0.499824,0.003830,-0.006843,-0.009379,0.017116,-0.008107,0.001534,-0.000102,-0.000000,0.000000,-0.000000,0.000000,-0.000000,-0.000000,0.000000,-0.000000
4.733320,-0.789778,0.033903,-0.015414,0.095416,-0.074156,0.024354,-0.003648,0.000205,-0.952617,-0.103202,0.021615,0.078344,-0.096548,0.039647,-0.006863,0.000430,0.495098,0.021840,0.000120,-0.048514,0.047579,-0.017958,0.002979,-0.000182,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.733320,-0.331617,0.098946,-0.042448,0.011766,0.022105,-0.012960,0.002512,-0.000165,-1.221820,-0.091989,-0.035087,0.125753,-0.089014,0.027230,-0.003807,0.000199,0.489374,0.018171,0.014533,-0.049606,0.036736,-0.011717,0.001716,-0.000095,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.733320,0.187218,0.133397,0.017329,-0.050107,0.035405,-0.010314,0.001314,-0.000060,-1.307286,0.013147,-0.069464,-0.035824,0.081910,-0.036392,0.006459,-0.000411,0.495500,0.001027,0.016276,-0.003859,-0.006909,0.003932,-0.000750,0.000049,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.733320,0.750078,0.080713,0.033605,0.044383,-0.054705,0.021002,-0.003466,0.000210,-1.171253,0.106655,-0.016480,-0.153312,0.149811,-0.053946,0.008585,-0.000509,0.500977,-0.003962,-0.001190,0.016042,-0.010853,0.002368,-0.000133,-0.000006,-0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000,0.000000,-0.000000
4.733320,1.254273,0.042638,-0.015957,0.059359,-0.033771,0.008302,-0.000993,0.000048,-0.790598,0.149891,0.000818,-0.130105,0.102254,-0.029747,0.003734,-0.000170,0.510864,0.020355,-0.030734,-0.049575,0.067943,-0.027749,0.004734,-0.000293,0.000000,-0.000000,-0.000000,-0.000000,-0.000000,-0.000000,0.000000,-0.000000
